schema_version,study_id,scenario_id,input_sample_id,replication_id,security_service_cv,immigration_service_cv,config_id,config_sha256,model_version,master_seed,arrival_seed,service_seed,routing_seed,tie_seed,arrivals,completed_after_drain,rejected_or_dropped_count,total_queue_wait_p95_seconds,total_queue_wait_mean_seconds,security_wait_p95_seconds,immigration_wait_p95_seconds,system_time_p95_seconds,system_time_p99_seconds,system_time_max_seconds,cutoff_backlog,cohort_clear_time_after_cutoff_seconds,security_utilization,immigration_utilization,analysis_window_start_seconds,analysis_window_end_seconds,peak_window_end_seconds,security_positive_wait_count,immigration_positive_wait_count,peak_security_waiting_queue,peak_immigration_waiting_queue,peak_total_waiting_queue,security_queue_person_seconds,immigration_queue_person_seconds,total_queue_person_seconds,time_weighted_mean_security_waiting_queue,time_weighted_mean_immigration_waiting_queue,time_weighted_mean_total_waiting_queue
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV050_ICV100,LOCAL_WINDOW_HPP_BASE,26,0.5,1,OP_SERVICE_VARIABILITY_SCV050_ICV100,16cd99b7ae2d4306df327b0182519efcc972ad5612d8f4b79c7ca7e21528adbf,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290261,202609290262,202609290263,202609290264,419,419,0,8.486073354,2.23420430511,3.765704809,6.606921389,72.25980643,99.049111282,176.616083279,50,106.058083752,0.642555446,0.670918455,0,300,352.954460077,113,196,9,15,15,266.70056106,625.031190221,891.731751281,0.8890018702,2.08343730074,2.97243917094
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV050_ICV100,LOCAL_WINDOW_HPP_BASE,27,0.5,1,OP_SERVICE_VARIABILITY_SCV050_ICV100,16cd99b7ae2d4306df327b0182519efcc972ad5612d8f4b79c7ca7e21528adbf,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290271,202609290272,202609290273,202609290274,410,410,0,4.09277941,0.663568140741,0,4.09277941,64.908156561,83.782569563,205.547922646,59,169.503686850,0.495481521,0.535005293,0,300,354.314262518,8,89,3,11,11,4.538080664,168.475915273,173.013995937,0.0151269355467,0.561586384243,0.57671331979
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV050_ICV100,LOCAL_WINDOW_HPP_BASE,28,0.5,1,OP_SERVICE_VARIABILITY_SCV050_ICV100,16cd99b7ae2d4306df327b0182519efcc972ad5612d8f4b79c7ca7e21528adbf,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290281,202609290282,202609290283,202609290284,392,392,0,7.626228882,1.13754914899,1.969198966,7.083483631,63.335828296,129.037311684,250.027315192,63,85.304237868,0.606891145,0.678175694,0,300,333.692540149,32,125,7,16,16,69.69997439,167.142589919,236.842564309,0.232333247967,0.557141966397,0.789475214363
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV050_ICV100,LOCAL_WINDOW_HPP_BASE,29,0.5,1,OP_SERVICE_VARIABILITY_SCV050_ICV100,16cd99b7ae2d4306df327b0182519efcc972ad5612d8f4b79c7ca7e21528adbf,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290291,202609290292,202609290293,202609290294,424,424,0,4.449902244,0.815303600396,1.962672487,3.188487559,63.300355512,79.850457052,86.286819885,52,68.529274838,0.681112753,0.695177872,0,300,351.249569246,67,111,8,10,10,114.438972868,189.234809338,303.673782206,0.381463242893,0.630782697793,1.01224594069
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV050_ICV100,LOCAL_WINDOW_HPP_BASE,30,0.5,1,OP_SERVICE_VARIABILITY_SCV050_ICV100,16cd99b7ae2d4306df327b0182519efcc972ad5612d8f4b79c7ca7e21528adbf,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290301,202609290302,202609290303,202609290304,408,408,0,3.245125083,0.537182897145,2.987084196,1.33305753,70.336825032,96.010318143,120.360123624,59,91.104724870,0.649232700,0.619458978,0,300,369.215362223,69,49,9,6,9,146.070809182,63.587620047,209.658429229,0.486902697273,0.21195873349,0.698861430763
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV050_ICV100,LOCAL_WINDOW_HPP_BASE,31,0.5,1,OP_SERVICE_VARIABILITY_SCV050_ICV100,16cd99b7ae2d4306df327b0182519efcc972ad5612d8f4b79c7ca7e21528adbf,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290311,202609290312,202609290313,202609290314,425,425,0,8.512930896,1.2028046086,2.987197651,6.090386077,63.911803683,93.881018127,171.483712861,58,58.577948472,0.686889202,0.695261702,0,300,354.085626515,80,90,10,13,13,190.461608645,161.885333646,352.346942291,0.634872028817,0.53961777882,1.17448980764
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV050_ICV100,LOCAL_WINDOW_HPP_BASE,32,0.5,1,OP_SERVICE_VARIABILITY_SCV050_ICV100,16cd99b7ae2d4306df327b0182519efcc972ad5612d8f4b79c7ca7e21528adbf,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290321,202609290322,202609290323,202609290324,395,395,0,2.733954477,0.301806890132,0.49587451,1.557630546,64.996947715,84.969944735,95.803845124,48,53.397751343,0.700601713,0.634164715,0,300,342.926824873,27,48,6,8,8,41.015815929,78.197905673,119.213721602,0.13671938643,0.260659685577,0.397379072007
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV050_ICV100,LOCAL_WINDOW_HPP_BASE,33,0.5,1,OP_SERVICE_VARIABILITY_SCV050_ICV100,16cd99b7ae2d4306df327b0182519efcc972ad5612d8f4b79c7ca7e21528adbf,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290331,202609290332,202609290333,202609290334,428,428,0,2.437840576,0.37348565403,1.844027407,1.324170068,60.750245327,90.592994026,110.496536215,43,65.210314931,0.703235826,0.656798658,0,300,332.345114523,66,50,6,5,6,97.714302291,62.137557634,159.851859925,0.32571434097,0.207125192113,0.532839533083
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV050_ICV100,LOCAL_WINDOW_HPP_BASE,34,0.5,1,OP_SERVICE_VARIABILITY_SCV050_ICV100,16cd99b7ae2d4306df327b0182519efcc972ad5612d8f4b79c7ca7e21528adbf,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290341,202609290342,202609290343,202609290344,426,426,0,8.491456487,1.06992684114,3.964758421,5.308387942,67.584255079,98.6984181,110.512372703,69,75.062450654,0.665479545,0.722729281,0,300,334.096108005,47,116,11,12,12,161.438226879,87.249359949,248.687586828,0.53812742293,0.29083119983,0.82895862276
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV050_ICV100,LOCAL_WINDOW_HPP_BASE,35,0.5,1,OP_SERVICE_VARIABILITY_SCV050_ICV100,16cd99b7ae2d4306df327b0182519efcc972ad5612d8f4b79c7ca7e21528adbf,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290351,202609290352,202609290353,202609290354,451,451,0,8.101765943,1.60950141184,2.648546329,6.028734432,63.687113226,99.489317053,126.11419007,72,116.410903613,0.635956131,0.667360137,0,300,374.933753706,107,184,9,15,15,190.883789058,272.266212008,463.150001066,0.63627929686,0.907554040027,1.54383333689
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV050_ICV100,LOCAL_WINDOW_HPP_BASE,36,0.5,1,OP_SERVICE_VARIABILITY_SCV050_ICV100,16cd99b7ae2d4306df327b0182519efcc972ad5612d8f4b79c7ca7e21528adbf,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290361,202609290362,202609290363,202609290364,414,414,0,8.232602728,1.60609013006,0.528012367,8.172508762,64.939703354,89.260175233,207.521766575,50,90.748464221,0.637559745,0.672969522,0,300,327.750748911,38,145,4,16,16,32.205702428,632.715611417,664.921313845,0.107352341427,2.10905203806,2.21640437948
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV050_ICV100,LOCAL_WINDOW_HPP_BASE,37,0.5,1,OP_SERVICE_VARIABILITY_SCV050_ICV100,16cd99b7ae2d4306df327b0182519efcc972ad5612d8f4b79c7ca7e21528adbf,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290371,202609290372,202609290373,202609290374,408,408,0,2.999335494,0.513221358042,2.181805852,1.580328132,65.990359733,86.88698249,164.27002236,54,70.570370229,0.662697571,0.666724983,0,300,350.78098968,64,81,8,5,8,114.026866439,81.319922115,195.346788554,0.380089554797,0.27106640705,0.651155961847
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV050_ICV100,LOCAL_WINDOW_HPP_BASE,38,0.5,1,OP_SERVICE_VARIABILITY_SCV050_ICV100,16cd99b7ae2d4306df327b0182519efcc972ad5612d8f4b79c7ca7e21528adbf,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290381,202609290382,202609290383,202609290384,406,406,0,19.891620451,5.875926989,0.648811924,19.636185899,76.360226565,143.589403653,318.62416124,69,192.091390921,0.506569980,0.585673135,0,300,338.096410129,30,194,4,30,30,28.008601483,1801.39522441,1829.40382589,0.0933620049433,6.00465074802,6.09801275296
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV050_ICV100,LOCAL_WINDOW_HPP_BASE,39,0.5,1,OP_SERVICE_VARIABILITY_SCV050_ICV100,16cd99b7ae2d4306df327b0182519efcc972ad5612d8f4b79c7ca7e21528adbf,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290391,202609290392,202609290393,202609290394,388,388,0,2.293878071,0.313345915639,0,2.207518296,64.141103379,78.207213596,104.053718205,61,82.101320570,0.588069506,0.624230413,0,300,364.452321528,14,73,4,8,8,14.157100237,69.596772221,83.753872458,0.0471903341233,0.231989240737,0.27917957486
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV050_ICV100,LOCAL_WINDOW_HPP_BASE,40,0.5,1,OP_SERVICE_VARIABILITY_SCV050_ICV100,16cd99b7ae2d4306df327b0182519efcc972ad5612d8f4b79c7ca7e21528adbf,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290401,202609290402,202609290403,202609290404,399,399,0,11.04187974,2.05496088658,1.21154029,10.264742778,67.941116053,89.437884056,152.72086078,67,70.031766464,0.677225851,0.681987983,0,300,354.570882473,28,107,10,19,19,92.151477398,458.545840509,550.697317907,0.307171591327,1.52848613503,1.83565772636
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV050_ICV100,LOCAL_WINDOW_HPP_BASE,41,0.5,1,OP_SERVICE_VARIABILITY_SCV050_ICV100,16cd99b7ae2d4306df327b0182519efcc972ad5612d8f4b79c7ca7e21528adbf,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290411,202609290412,202609290413,202609290414,416,416,0,0.970136174,0.100231719875,0.257474926,0.197452466,62.872954944,74.154017648,118.834975645,38,118.384012324,0.578030278,0.550993881,0,300,337.963766324,25,26,4,3,4,25.766293379,15.930102089,41.696395468,0.0858876445967,0.0531003402967,0.138987984893
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV050_ICV100,LOCAL_WINDOW_HPP_BASE,42,0.5,1,OP_SERVICE_VARIABILITY_SCV050_ICV100,16cd99b7ae2d4306df327b0182519efcc972ad5612d8f4b79c7ca7e21528adbf,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290421,202609290422,202609290423,202609290424,403,403,0,6.364631125,1.20573167527,6.080516839,3.128949441,71.310538578,98.512388134,122.388316835,50,101.378641742,0.612586207,0.646981901,0,300,351.688133562,88,85,15,8,15,327.122908052,158.786957083,485.909865135,1.09040969351,0.529289856943,1.61969955045
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV050_ICV100,LOCAL_WINDOW_HPP_BASE,43,0.5,1,OP_SERVICE_VARIABILITY_SCV050_ICV100,16cd99b7ae2d4306df327b0182519efcc972ad5612d8f4b79c7ca7e21528adbf,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290431,202609290432,202609290433,202609290434,407,407,0,6.38718087,1.05976476024,6.182534575,2.419930668,69.421247977,89.735058539,111.21035148,49,68.319874264,0.682712389,0.649422528,0,300,324.661697182,88,83,13,9,13,303.248794827,117.821820451,421.070615278,1.01082931609,0.392739401503,1.40356871759
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV050_ICV100,LOCAL_WINDOW_HPP_BASE,44,0.5,1,OP_SERVICE_VARIABILITY_SCV050_ICV100,16cd99b7ae2d4306df327b0182519efcc972ad5612d8f4b79c7ca7e21528adbf,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290441,202609290442,202609290443,202609290444,366,366,0,0,0.0248914395683,0,0,64.584293244,100.861260702,104.380444413,38,83.051805913,0.590457653,0.608129885,0,300,347.134469312,2,14,1,3,3,0.559407185,8.550859697,9.110266882,0.00186469061667,0.0285028656567,0.0303675562733
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV050_ICV100,LOCAL_WINDOW_HPP_BASE,45,0.5,1,OP_SERVICE_VARIABILITY_SCV050_ICV100,16cd99b7ae2d4306df327b0182519efcc972ad5612d8f4b79c7ca7e21528adbf,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290451,202609290452,202609290453,202609290454,399,399,0,0.803300044,0.116137260634,0.373800571,0.068159974,63.625025818,97.264855375,208.237783964,51,123.188605297,0.591649100,0.576859427,0,300,349.047218039,33,23,5,3,5,31.811091811,5.583903275,37.394995086,0.106036972703,0.0186130109167,0.12464998362
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV050_ICV100,LOCAL_WINDOW_HPP_BASE,46,0.5,1,OP_SERVICE_VARIABILITY_SCV050_ICV100,16cd99b7ae2d4306df327b0182519efcc972ad5612d8f4b79c7ca7e21528adbf,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290461,202609290462,202609290463,202609290464,452,452,0,10.968378724,2.48422510482,5.198952256,7.909588248,64.131620192,96.950953893,126.938980904,58,73.137469812,0.724410114,0.721928315,0,300,330.178853055,172,152,13,21,21,478.902554873,511.56766089,990.470215763,1.59634184958,1.7052255363,3.30156738588
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV050_ICV100,LOCAL_WINDOW_HPP_BASE,47,0.5,1,OP_SERVICE_VARIABILITY_SCV050_ICV100,16cd99b7ae2d4306df327b0182519efcc972ad5612d8f4b79c7ca7e21528adbf,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290471,202609290472,202609290473,202609290474,385,385,0,3.411720499,0.58048817894,0.387420816,2.932322612,66.715982811,94.460951078,169.383177549,45,77.678856076,0.633162996,0.638782512,0,300,340.722605188,26,86,4,8,8,33.753881646,176.115074251,209.868955897,0.11251293882,0.587050247503,0.699563186323
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV050_ICV100,LOCAL_WINDOW_HPP_BASE,48,0.5,1,OP_SERVICE_VARIABILITY_SCV050_ICV100,16cd99b7ae2d4306df327b0182519efcc972ad5612d8f4b79c7ca7e21528adbf,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290481,202609290482,202609290483,202609290484,416,416,0,12.971613596,2.97439911785,0,12.888539134,70.344970041,112.967727167,143.46665501,49,97.883052060,0.596772043,0.690079330,0,300,340.308350268,11,150,3,23,23,8.613714347,1219.49327041,1228.10698476,0.0287123811567,4.06497756803,4.09368994919
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV050_ICV100,LOCAL_WINDOW_HPP_BASE,49,0.5,1,OP_SERVICE_VARIABILITY_SCV050_ICV100,16cd99b7ae2d4306df327b0182519efcc972ad5612d8f4b79c7ca7e21528adbf,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290491,202609290492,202609290493,202609290494,423,423,0,4.72474814,0.930044411395,3.549401438,2.98275853,67.836304277,80.650733471,163.835007232,47,72.357131059,0.685303381,0.698796240,0,300,338.370437916,60,126,11,9,11,165.275422927,228.133363093,393.40878602,0.550918076423,0.760444543643,1.31136262007
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV050_ICV100,LOCAL_WINDOW_HPP_BASE,50,0.5,1,OP_SERVICE_VARIABILITY_SCV050_ICV100,16cd99b7ae2d4306df327b0182519efcc972ad5612d8f4b79c7ca7e21528adbf,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290501,202609290502,202609290503,202609290504,414,414,0,11.975905129,2.99160730409,1.076464936,11.953977274,74.476629679,124.119479909,203.195741699,64,98.189805134,0.607010519,0.682110057,0,300,340.218536969,43,167,5,22,22,44.119100656,764.251049036,808.370149692,0.147063668853,2.54750349679,2.69456716564
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV100_ICV000,LOCAL_WINDOW_HPP_BASE,1,1,0,OP_SERVICE_VARIABILITY_SCV100_ICV000,f423da5c1b63bf87c5ab9c0398fcb51990eefe46ea9ad6c3cf095d7844191f57,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290011,202609290012,202609290013,202609290014,396,396,0,2.031123794,0.232391451662,0,1.941343522,70.657713578,115.97425653,142.886167781,37,122.743812667,0.551999178,0.579885145,0,300,409.743812667,7,56,4,7,7,13.009625159,79.017389699,92.027014858,0.0433654171967,0.263391298997,0.306756716193
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV100_ICV000,LOCAL_WINDOW_HPP_BASE,2,1,0,OP_SERVICE_VARIABILITY_SCV100_ICV000,f423da5c1b63bf87c5ab9c0398fcb51990eefe46ea9ad6c3cf095d7844191f57,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290021,202609290022,202609290023,202609290024,442,442,0,3.153057292,0.844946973249,0,3.096513861,70.173765271,99.315111665,172.69297504,57,89.754000237,0.630520020,0.702030120,0,300,376.754000237,21,218,4,9,9,18.92286937,319.2432088,338.16607817,0.0630762312333,1.06414402933,1.12722026057
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV100_ICV000,LOCAL_WINDOW_HPP_BASE,3,1,0,OP_SERVICE_VARIABILITY_SCV100_ICV000,f423da5c1b63bf87c5ab9c0398fcb51990eefe46ea9ad6c3cf095d7844191f57,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290031,202609290032,202609290033,202609290034,393,393,0,1.089537722,0.121400793107,0,0.799744115,76.716250169,116.537262357,171.179183369,46,123.285574783,0.577696965,0.574755505,0,300,410.285574783,5,42,4,5,5,8.447853281,38.806354821,47.254208102,0.0281595109367,0.12935451607,0.157514027007
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV100_ICV000,LOCAL_WINDOW_HPP_BASE,4,1,0,OP_SERVICE_VARIABILITY_SCV100_ICV000,f423da5c1b63bf87c5ab9c0398fcb51990eefe46ea9ad6c3cf095d7844191f57,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290041,202609290042,202609290043,202609290044,410,410,0,3.942795399,0.702503348817,2.114889422,3.026902603,77.781451794,116.218286808,185.309111043,59,76.105960112,0.710413916,0.674835155,0,300,363.105960112,58,104,8,9,9,96.384369337,121.818513162,218.202882499,0.321281231123,0.40606171054,0.727342941663
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV100_ICV000,LOCAL_WINDOW_HPP_BASE,5,1,0,OP_SERVICE_VARIABILITY_SCV100_ICV000,f423da5c1b63bf87c5ab9c0398fcb51990eefe46ea9ad6c3cf095d7844191f57,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290051,202609290052,202609290053,202609290054,388,388,0,3.06882343,0.379148153838,0,3.06882343,67.125245093,105.623100826,187.464246114,32,91.171989136,0.566250345,0.614027801,0,300,378.171989136,11,70,3,10,10,5.199371991,141.910111698,147.109483689,0.01733123997,0.47303370566,0.49036494563
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV100_ICV000,LOCAL_WINDOW_HPP_BASE,6,1,0,OP_SERVICE_VARIABILITY_SCV100_ICV000,f423da5c1b63bf87c5ab9c0398fcb51990eefe46ea9ad6c3cf095d7844191f57,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290061,202609290062,202609290063,202609290064,419,419,0,3.116456158,0.480759868432,2.395257205,2.336529528,72.542715683,106.781750581,156.180969703,49,103.312433564,0.626269630,0.643126596,0,300,390.312433564,39,88,8,8,8,91.017580906,110.238439752,201.256020658,0.303391936353,0.36746146584,0.670853402193
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV100_ICV000,LOCAL_WINDOW_HPP_BASE,7,1,0,OP_SERVICE_VARIABILITY_SCV100_ICV000,f423da5c1b63bf87c5ab9c0398fcb51990eefe46ea9ad6c3cf095d7844191f57,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290071,202609290072,202609290073,202609290074,408,408,0,2.042021953,0.313931050265,0,2.042021953,74.939519514,123.21200961,150.540915102,52,113.192228123,0.582996643,0.611268585,0,300,400.192228123,9,95,2,5,5,2.37542209,125.606684705,127.982106795,0.00791807363333,0.418688949017,0.42660702265
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV100_ICV000,LOCAL_WINDOW_HPP_BASE,8,1,0,OP_SERVICE_VARIABILITY_SCV100_ICV000,f423da5c1b63bf87c5ab9c0398fcb51990eefe46ea9ad6c3cf095d7844191f57,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290081,202609290082,202609290083,202609290084,442,442,0,8.230123732,2.32750918214,4.98809729,5.259804659,74.517979145,144.319251511,429.681418439,38,337.310267013,0.438313773,0.429334128,0,300,624.310267013,115,207,13,11,13,404.217296415,624.541762089,1028.7590585,1.34739098805,2.08180587363,3.42919686168
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV100_ICV000,LOCAL_WINDOW_HPP_BASE,9,1,0,OP_SERVICE_VARIABILITY_SCV100_ICV000,f423da5c1b63bf87c5ab9c0398fcb51990eefe46ea9ad6c3cf095d7844191f57,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290091,202609290092,202609290093,202609290094,395,395,0,3.972362542,0.625753713534,0,3.933707598,66.241995231,100.027131712,156.785420319,46,66.704916412,0.610435849,0.666813557,0,300,353.704916412,9,102,2,10,10,2.589878781,244.582838065,247.172716846,0.00863292927,0.815276126883,0.823909056153
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV100_ICV000,LOCAL_WINDOW_HPP_BASE,10,1,0,OP_SERVICE_VARIABILITY_SCV100_ICV000,f423da5c1b63bf87c5ab9c0398fcb51990eefe46ea9ad6c3cf095d7844191f57,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290101,202609290102,202609290103,202609290104,394,394,0,3.048427376,0.642603123914,1.88923355,2.370503077,79.96153262,131.042013273,349.244854727,55,291.914801407,0.425248075,0.412060589,0,300,578.914801407,50,105,7,6,7,88.006869908,163.309710047,251.316579955,0.293356233027,0.544365700157,0.837721933183
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV100_ICV000,LOCAL_WINDOW_HPP_BASE,11,1,0,OP_SERVICE_VARIABILITY_SCV100_ICV000,f423da5c1b63bf87c5ab9c0398fcb51990eefe46ea9ad6c3cf095d7844191f57,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290111,202609290112,202609290113,202609290114,409,409,0,4.644929086,0.768985719086,2.062171009,3.44515651,76.632429534,101.76738766,203.504282291,39,65.007341319,0.673517238,0.693658586,0,300,352.007341319,45,119,9,12,12,102.22695981,212.288199296,314.515159106,0.3407565327,0.707627330987,1.04838386369
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV100_ICV000,LOCAL_WINDOW_HPP_BASE,12,1,0,OP_SERVICE_VARIABILITY_SCV100_ICV000,f423da5c1b63bf87c5ab9c0398fcb51990eefe46ea9ad6c3cf095d7844191f57,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290121,202609290122,202609290123,202609290124,423,423,0,3.477890676,0.761135024894,0.824440795,3.303887204,80.742092084,124.850738561,181.964828814,54,99.261781946,0.655027717,0.655853264,0,300,386.261781946,41,126,5,10,10,47.232641504,272.988974168,320.221615672,0.157442138347,0.909963247227,1.06740538557
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV100_ICV000,LOCAL_WINDOW_HPP_BASE,13,1,0,OP_SERVICE_VARIABILITY_SCV100_ICV000,f423da5c1b63bf87c5ab9c0398fcb51990eefe46ea9ad6c3cf095d7844191f57,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290131,202609290132,202609290133,202609290134,455,455,0,16.882819415,5.6092815552,15.200717582,4.043856977,83.446601211,118.076092146,222.021987273,54,99.171131638,0.675116529,0.705628850,0,300,386.171131638,222,233,33,11,33,2097.97547532,420.608328539,2518.58380386,6.99325158441,1.4020277618,8.39527934621
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV100_ICV000,LOCAL_WINDOW_HPP_BASE,14,1,0,OP_SERVICE_VARIABILITY_SCV100_ICV000,f423da5c1b63bf87c5ab9c0398fcb51990eefe46ea9ad6c3cf095d7844191f57,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290141,202609290142,202609290143,202609290144,374,374,0,1.797076916,0.222185016011,0,1.797076916,69.174344383,119.089314698,184.638028372,30,123.175420353,0.530542087,0.547110721,0,300,410.175420353,11,55,4,7,7,6.431615488,76.6655805,83.097195988,0.0214387182933,0.255551935,0.276990653293
