schema_version,scenario_id,reference_scenario_id,scenario_input_sample_id,reference_input_sample_id,metric,difference_direction,comparison_method,alignment_status,n_scenario,n_reference,difference_mean,standard_error,degrees_of_freedom,ci_level,ci_low,ci_high,analysis_status
1.0,CAPACITY_SECURITY_PLUS_4,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,total_queue_wait_mean_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,-0.1903634476,0.13123255481,17.716201975,0.95,-0.466389736772,0.0856628415719,COMPLETE
1.0,CAPACITY_SECURITY_PLUS_4,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,security_wait_p95_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,-2.0537409527,0.282562741337,9.08562528887,0.95,-2.69202518798,-1.41545671742,COMPLETE
1.0,CAPACITY_SECURITY_PLUS_4,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,immigration_wait_p95_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,0.1972767823,0.346617866978,12.7887602748,0.95,-0.552804859951,0.947358424551,COMPLETE
1.0,CAPACITY_SECURITY_PLUS_4,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,total_queue_wait_exceed_600_rate,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,0,0,18,0.95,0,0,COMPLETE
1.0,CAPACITY_SECURITY_PLUS_4,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,total_queue_wait_exceed_900_rate,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,0,0,18,0.95,0,0,COMPLETE
1.0,CAPACITY_SECURITY_PLUS_4,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,total_queue_wait_exceed_1200_rate,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,0,0,18,0.95,0,0,COMPLETE
1.0,CAPACITY_SECURITY_PLUS_4,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,security_utilization,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,-0.0892956605,0.0158527469555,17.7876529911,0.95,-0.122629568335,-0.0559617526652,COMPLETE
1.0,CAPACITY_SECURITY_PLUS_4,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,immigration_utilization,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,-0.0173606205,0.0170172499346,17.9996612742,0.95,-0.0531125841776,0.0183913431776,COMPLETE
1.0,CAPACITY_SECURITY_PLUS_4,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,cutoff_backlog_fraction,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,0.0040969288,0.00774865710001,17.0400402645,0.95,-0.0122483828615,0.0204422404615,COMPLETE
1.0,CAPACITY_SECURITY_PLUS_4,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,cohort_clear_time_after_cutoff_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,-0.1113126927,0.732875037138,17.9714212169,0.95,-1.6512015374,1.428576152,COMPLETE
1.0,DEMAND_HIGH_120,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_HIGH,LOCAL_WINDOW_HPP_BASE,total_queue_wait_p95_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_APPLICABLE_DIFFERENT_INPUT_SAMPLE,10,10,13.5394163887,2.80364093704,9.16122221271,0.95,7.21411311461,19.8647196628,COMPLETE
1.0,DEMAND_HIGH_120,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_HIGH,LOCAL_WINDOW_HPP_BASE,total_queue_wait_mean_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_APPLICABLE_DIFFERENT_INPUT_SAMPLE,10,10,7.2885777778,1.68235168429,9.04795947131,0.95,3.48590667702,11.0912488786,COMPLETE
1.0,DEMAND_HIGH_120,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_HIGH,LOCAL_WINDOW_HPP_BASE,security_wait_p95_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_APPLICABLE_DIFFERENT_INPUT_SAMPLE,10,10,11.1666626339,2.26674419554,9.2826819683,0.95,6.06263583905,16.2706894288,COMPLETE
1.0,DEMAND_HIGH_120,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_HIGH,LOCAL_WINDOW_HPP_BASE,immigration_wait_p95_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_APPLICABLE_DIFFERENT_INPUT_SAMPLE,10,10,3.0598388988,0.592381036808,10.1827780316,0.95,1.7431360687,4.3765417289,COMPLETE
1.0,DEMAND_HIGH_120,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_HIGH,LOCAL_WINDOW_HPP_BASE,total_queue_wait_exceed_600_rate,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_APPLICABLE_DIFFERENT_INPUT_SAMPLE,10,10,0,0,18,0.95,0,0,COMPLETE
1.0,DEMAND_HIGH_120,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_HIGH,LOCAL_WINDOW_HPP_BASE,total_queue_wait_exceed_900_rate,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_APPLICABLE_DIFFERENT_INPUT_SAMPLE,10,10,0,0,18,0.95,0,0,COMPLETE
1.0,DEMAND_HIGH_120,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_HIGH,LOCAL_WINDOW_HPP_BASE,total_queue_wait_exceed_1200_rate,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_APPLICABLE_DIFFERENT_INPUT_SAMPLE,10,10,0,0,18,0.95,0,0,COMPLETE
1.0,DEMAND_HIGH_120,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_HIGH,LOCAL_WINDOW_HPP_BASE,security_utilization,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_APPLICABLE_DIFFERENT_INPUT_SAMPLE,10,10,0.1180541978,0.0132467041443,13.3679565894,0.95,0.0895163008188,0.146592094781,COMPLETE
1.0,DEMAND_HIGH_120,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_HIGH,LOCAL_WINDOW_HPP_BASE,immigration_utilization,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_APPLICABLE_DIFFERENT_INPUT_SAMPLE,10,10,0.1205839306,0.0135305620581,13.367956599,0.95,0.0914345073261,0.149733353874,COMPLETE
1.0,DEMAND_HIGH_120,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_HIGH,LOCAL_WINDOW_HPP_BASE,cutoff_backlog_fraction,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_APPLICABLE_DIFFERENT_INPUT_SAMPLE,10,10,0.0367961751,0.0122214344766,14.3699755136,0.95,0.0106469782249,0.0629453719751,COMPLETE
1.0,DEMAND_HIGH_120,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_HIGH,LOCAL_WINDOW_HPP_BASE,cohort_clear_time_after_cutoff_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_APPLICABLE_DIFFERENT_INPUT_SAMPLE,10,10,12.9994257313,3.62196210525,9.39132383259,0.95,4.85772710639,21.1411243562,COMPLETE
1.0,DEMAND_LOW_080,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_LOW,LOCAL_WINDOW_HPP_BASE,total_queue_wait_p95_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_APPLICABLE_DIFFERENT_INPUT_SAMPLE,10,10,-2.9628945537,0.340662924956,17.2899507914,0.95,-3.68071343333,-2.24507567407,COMPLETE
1.0,DEMAND_LOW_080,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_LOW,LOCAL_WINDOW_HPP_BASE,total_queue_wait_mean_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_APPLICABLE_DIFFERENT_INPUT_SAMPLE,10,10,-0.5969387292,0.0886665623643,9.8135519903,0.95,-0.795010103586,-0.398867354814,COMPLETE
1.0,DEMAND_LOW_080,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_LOW,LOCAL_WINDOW_HPP_BASE,security_wait_p95_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_APPLICABLE_DIFFERENT_INPUT_SAMPLE,10,10,-2.0731835395,0.281893044629,9,0.95,-2.71086990955,-1.43549716945,COMPLETE
1.0,DEMAND_LOW_080,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_LOW,LOCAL_WINDOW_HPP_BASE,immigration_wait_p95_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_APPLICABLE_DIFFERENT_INPUT_SAMPLE,10,10,-1.7756539805,0.259555942146,15.9850344956,0.95,-2.32592986748,-1.22537809352,COMPLETE
1.0,DEMAND_LOW_080,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_LOW,LOCAL_WINDOW_HPP_BASE,total_queue_wait_exceed_600_rate,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_APPLICABLE_DIFFERENT_INPUT_SAMPLE,10,10,0,0,18,0.95,0,0,COMPLETE
1.0,DEMAND_LOW_080,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_LOW,LOCAL_WINDOW_HPP_BASE,total_queue_wait_exceed_900_rate,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_APPLICABLE_DIFFERENT_INPUT_SAMPLE,10,10,0,0,18,0.95,0,0,COMPLETE
1.0,DEMAND_LOW_080,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_LOW,LOCAL_WINDOW_HPP_BASE,total_queue_wait_exceed_1200_rate,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_APPLICABLE_DIFFERENT_INPUT_SAMPLE,10,10,0,0,18,0.95,0,0,COMPLETE
1.0,DEMAND_LOW_080,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_LOW,LOCAL_WINDOW_HPP_BASE,security_utilization,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_APPLICABLE_DIFFERENT_INPUT_SAMPLE,10,10,-0.1401794171,0.0148235524539,16.7884304988,0.95,-0.1714844293,-0.1088744049,COMPLETE
1.0,DEMAND_LOW_080,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_LOW,LOCAL_WINDOW_HPP_BASE,immigration_utilization,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_APPLICABLE_DIFFERENT_INPUT_SAMPLE,10,10,-0.1431832617,0.01514119995,16.7884304754,0.95,-0.175159095474,-0.111207427926,COMPLETE
1.0,DEMAND_LOW_080,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_LOW,LOCAL_WINDOW_HPP_BASE,cutoff_backlog_fraction,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_APPLICABLE_DIFFERENT_INPUT_SAMPLE,10,10,-0.0058467683,0.00798092703552,17.5151545649,0.95,-0.0226474053899,0.0109538687899,COMPLETE
1.0,DEMAND_LOW_080,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_LOW,LOCAL_WINDOW_HPP_BASE,cohort_clear_time_after_cutoff_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_APPLICABLE_DIFFERENT_INPUT_SAMPLE,10,10,-1.5778397314,0.583198974471,12.7448398108,0.95,-2.84033347639,-0.315345986411,COMPLETE
1.0,RISK_EXTERNAL_P02_D7200,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,total_queue_wait_p95_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,26.8343959707,8.1934856118,9.01873033096,0.95,8.30530997844,45.363481963,COMPLETE
1.0,RISK_EXTERNAL_P02_D7200,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,total_queue_wait_mean_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,7.8798706494,2.97381934228,9.0153212946,0.95,1.15436628084,14.605375018,COMPLETE
1.0,RISK_EXTERNAL_P02_D7200,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,security_wait_p95_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,-0.5199844674,0.584535819103,13.9959807866,0.95,-1.77372288792,0.733753953122,COMPLETE
1.0,RISK_EXTERNAL_P02_D7200,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,immigration_wait_p95_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,27.4279099375,8.30437841128,9.00567230952,0.95,8.64390435856,46.2119155164,COMPLETE
1.0,RISK_EXTERNAL_P02_D7200,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,total_queue_wait_exceed_600_rate,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,0,0,18,0.95,0,0,COMPLETE
1.0,RISK_EXTERNAL_P02_D7200,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,total_queue_wait_exceed_900_rate,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,0,0,18,0.95,0,0,COMPLETE
1.0,RISK_EXTERNAL_P02_D7200,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,total_queue_wait_exceed_1200_rate,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,0,0,18,0.95,0,0,COMPLETE
1.0,RISK_EXTERNAL_P02_D7200,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,security_utilization,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,-0.7076205792,0.0118162614005,9.03100855772,0.95,-0.734336835569,-0.680904322831,COMPLETE
1.0,RISK_EXTERNAL_P02_D7200,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,immigration_utilization,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,-0.3627889673,0.0466011173348,10.2852230379,0.95,-0.466233742545,-0.259344192055,COMPLETE
1.0,RISK_EXTERNAL_P02_D7200,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,cutoff_backlog_fraction,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,0.0671221633,0.017873894883,11.327973042,0.95,0.0279205051864,0.106323821414,COMPLETE
1.0,RISK_EXTERNAL_P02_D7200,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,cohort_clear_time_after_cutoff_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,7178.88466789,19.4213102574,9.01333671976,0.95,7134.96051926,7222.80881652,COMPLETE
1.0,RISK_EXTERNAL_P02_D900,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,total_queue_wait_p95_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,43.7643152646,13.0545688723,9.0073736813,0.95,14.2365135431,73.2921169861,COMPLETE
1.0,RISK_EXTERNAL_P02_D900,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,total_queue_wait_mean_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,14.2950528839,4.26360009811,9.00745044403,0.95,4.65133533554,23.9387704323,COMPLETE
1.0,RISK_EXTERNAL_P02_D900,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,security_wait_p95_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,0.0061820182,0.743829025019,11.9361836453,0.95,-1.61544373502,1.62780777142,COMPLETE
1.0,RISK_EXTERNAL_P02_D900,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,immigration_wait_p95_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,44.5707456662,13.1620029102,9.00225760461,0.95,14.7973646902,74.3441266422,COMPLETE
1.0,RISK_EXTERNAL_P02_D900,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,total_queue_wait_exceed_600_rate,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,0,0,18,0.95,0,0,COMPLETE
1.0,RISK_EXTERNAL_P02_D900,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,total_queue_wait_exceed_900_rate,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,0,0,18,0.95,0,0,COMPLETE
1.0,RISK_EXTERNAL_P02_D900,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,total_queue_wait_exceed_1200_rate,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,0,0,18,0.95,0,0,COMPLETE
1.0,RISK_EXTERNAL_P02_D900,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,security_utilization,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,-0.5434920109,0.0124445124588,10.9749715611,0.95,-0.57088982099,-0.51609420081,COMPLETE
1.0,RISK_EXTERNAL_P02_D900,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,immigration_utilization,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,-0.272692708,0.0286162366855,12.7135835457,0.95,-0.334656204025,-0.210729211975,COMPLETE
1.0,RISK_EXTERNAL_P02_D900,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,cutoff_backlog_fraction,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,0.1017687408,0.022268462861,10.4480553258,0.95,0.052438425581,0.151099056019,COMPLETE
1.0,RISK_EXTERNAL_P02_D900,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,cohort_clear_time_after_cutoff_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,918.456051387,9.68164229902,9.05378715016,0.95,896.574472689,940.337630085,COMPLETE
1.0,SERVICE_SG_BUS_QR_10S,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,total_queue_wait_p95_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,-0.9646401247,0.688705437207,12.0153982839,0.95,-2.46498711234,0.535706862937,COMPLETE
1.0,SERVICE_SG_BUS_QR_10S,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,total_queue_wait_mean_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,-0.2990739487,0.128721487882,17.8484154725,0.95,-0.569672484473,-0.0284754129271,COMPLETE
1.0,SERVICE_SG_BUS_QR_10S,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,security_wait_p95_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,0.407354635,0.704478941984,12.3111724167,0.95,-1.12328128003,1.93799055003,COMPLETE
1.0,SERVICE_SG_BUS_QR_10S,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,immigration_wait_p95_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,-2.3202303778,0.147394894859,9,0.95,-2.65366079496,-1.98679996064,COMPLETE
1.0,SERVICE_SG_BUS_QR_10S,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,total_queue_wait_exceed_600_rate,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,0,0,18,0.95,0,0,COMPLETE
1.0,SERVICE_SG_BUS_QR_10S,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,total_queue_wait_exceed_900_rate,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,0,0,18,0.95,0,0,COMPLETE
1.0,SERVICE_SG_BUS_QR_10S,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,total_queue_wait_exceed_1200_rate,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,0,0,18,0.95,0,0,COMPLETE
1.0,SERVICE_SG_BUS_QR_10S,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,security_utilization,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,0.005367717,0.0154740191946,17.527299446,0.95,-0.0272049512568,0.0379403852568,COMPLETE
1.0,SERVICE_SG_BUS_QR_10S,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,immigration_utilization,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,-0.1702084629,0.014394237935,15.4773209241,0.95,-0.200806849649,-0.139610076151,COMPLETE
1.0,SERVICE_SG_BUS_QR_10S,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,cutoff_backlog_fraction,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,-0.0067077344,0.00774438071536,17.0295495733,0.95,-0.023044790015,0.00962932121504,COMPLETE
1.0,SERVICE_SG_BUS_QR_10S,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,cohort_clear_time_after_cutoff_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,-3.5836408641,0.753007021852,17.9959605299,0.95,-5.16567536699,-2.00160636121,COMPLETE
1.0,SERVICE_SG_TRAIN_KIOSK_24S,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,total_queue_wait_p95_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,161.346041842,6.7026113508,9.02800384358,0.95,146.190847873,176.501235812,COMPLETE
1.0,SERVICE_SG_TRAIN_KIOSK_24S,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,total_queue_wait_mean_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,84.4883175891,3.949962778,9.00868117941,0.95,75.5541933867,93.4224417915,COMPLETE
1.0,SERVICE_SG_TRAIN_KIOSK_24S,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,security_wait_p95_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,0.7753684439,0.817046389457,11.3885357577,0.95,-1.01548149381,2.56621838161,COMPLETE
1.0,SERVICE_SG_TRAIN_KIOSK_24S,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,immigration_wait_p95_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,162.515410795,6.70491393015,9.00870283599,0.95,147.350075004,177.680746586,COMPLETE
