schema_version,study_id,axis,fixed_security_capacity,fixed_immigration_capacity,higher_capacity,middle_capacity,lower_capacity,metric,contrast,n_pairs,mean_second_difference,standard_deviation,standard_error,ci_level,ci_low,ci_high,crn_alignment_status,analysis_role
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,35,,19,18,17,total_queue_wait_mean_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,2.38716450142,1.36207852079,0.192626991712,0.95,2.00006606887,2.77426293397,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,35,,19,18,17,peak_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,5.34,3.91548469645,0.553733156099,0.95,4.22723156153,6.45276843847,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,35,,19,18,17,time_weighted_mean_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,2.31514034591,1.4802759578,0.209342633558,0.95,1.89445057344,2.73583011838,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,35,,19,18,17,cutoff_backlog,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,6.22,4.92096721868,0.695929858065,0.95,4.82147659045,7.61852340955,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,35,,19,18,17,cohort_clear_time_after_cutoff_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,4.91626474516,4.60546999913,0.651311813387,0.95,3.60740465333,6.22512483699,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,35,,19,18,17,security_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,35,,19,18,17,immigration_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,4.22409433048,2.48274760688,0.35111353376,0.95,3.51850526762,4.92968339334,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,35,,18,17,16,total_queue_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,6.00361528294,2.73009829938,0.38609420416,0.95,5.22772993106,6.77950063482,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,35,,18,17,16,total_queue_wait_mean_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,2.93942122148,1.44221250415,0.20395964832,0.95,2.52954896284,3.34929348012,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,35,,18,17,16,peak_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,6.24,4.45182833342,0.629583600647,0.95,4.97480438644,7.50519561356,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,35,,18,17,16,time_weighted_mean_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,2.40204727501,1.63164703367,0.230749736402,0.95,1.93833831876,2.86575623125,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,35,,18,17,16,cutoff_backlog,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,4.86,4.57593527855,0.647134973147,0.95,3.55953358288,6.16046641712,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,35,,18,17,16,cohort_clear_time_after_cutoff_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,6.58660958836,4.42488847839,0.625773729813,0.95,5.32907019688,7.84414897984,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,35,,18,17,16,security_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,35,,18,17,16,immigration_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,5.87469686802,2.639081076,0.373222424989,0.95,5.12467832482,6.62471541122,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,34,,21,20,19,total_queue_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,1.3097976416,1.2899311729,0.182423815924,0.95,0.943203258456,1.67639202474,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,34,,21,20,19,total_queue_wait_mean_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.6998591126,0.690072059098,0.0975909264992,0.95,0.503742803339,0.895975421861,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,34,,21,20,19,peak_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,1.24,1.67283213352,0.23657418908,0.95,0.764586367881,1.71541363212,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,34,,21,20,19,time_weighted_mean_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.814157284333,0.818715220054,0.115783816792,0.95,0.581480993247,1.04683357542,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,34,,21,20,19,cutoff_backlog,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,1.24,2.22747225641,0.315012147482,0.95,0.606959389025,1.87304061097,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,34,,21,20,19,cohort_clear_time_after_cutoff_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,1.31177944324,2.16801318753,0.306603365322,0.95,0.695636912669,1.92792197381,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,34,,21,20,19,security_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,34,,21,20,19,immigration_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,1.4198245592,1.72358772355,0.243752113458,0.95,0.929986347996,1.9096627704,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,34,,20,19,18,total_queue_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,2.48321161848,2.13405005097,0.301800252487,0.95,1.87672130452,3.08970193244,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,34,,20,19,18,total_queue_wait_mean_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,1.44529626956,1.21872127273,0.172353215265,0.95,1.09893951612,1.791653023,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,34,,20,19,18,peak_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,3.52,3.79172030313,0.536230227741,0.95,2.44240501293,4.59759498707,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,34,,20,19,18,time_weighted_mean_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,1.59611463269,1.40621490297,0.198868818739,0.95,1.19647277912,1.99575648627,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,34,,20,19,18,cutoff_backlog,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,3.5,4.32482157235,0.611622132246,0.95,2.27089930856,4.72910069144,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,34,,20,19,18,cohort_clear_time_after_cutoff_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,3.32346373882,3.98555279723,0.563642281939,0.95,2.19078216644,4.4561453112,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,34,,20,19,18,security_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,34,,20,19,18,immigration_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,2.5838729854,2.20799154749,0.312257159207,0.95,1.95636873064,3.21137724016,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,34,,19,18,17,total_queue_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,4.09632926856,2.64413393415,0.37393700704,0.95,3.34487471897,4.84778381815,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,34,,19,18,17,total_queue_wait_mean_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,2.40454676304,1.36345398239,0.192821511357,0.95,2.01705742863,2.79203609745,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,34,,19,18,17,peak_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,5.94,4.12266012795,0.583032186601,0.95,4.76835295536,7.11164704464,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,34,,19,18,17,time_weighted_mean_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,2.33618127586,1.47999602172,0.209303044618,0.95,1.91557106034,2.75679149138,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,34,,19,18,17,cutoff_backlog,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,6.32,4.88830340753,0.691310497593,0.95,4.93075954287,7.70924045713,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,34,,19,18,17,cohort_clear_time_after_cutoff_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,4.92615780954,4.60316533244,0.650985884298,0.95,3.61795269673,6.23436292235,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,34,,19,18,17,security_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,34,,19,18,17,immigration_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,4.22766040388,2.52882958255,0.357630509257,0.95,3.50897498844,4.94634581932,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,34,,18,17,16,total_queue_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,6.00361528294,2.73009829938,0.38609420416,0.95,5.22772993106,6.77950063482,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,34,,18,17,16,total_queue_wait_mean_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,2.94339161098,1.43984508311,0.203624844426,0.95,2.53419216596,3.352591056,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,34,,18,17,16,peak_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,6.36,4.70240928262,0.66502109833,0.95,5.02359006863,7.69640993137,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,34,,18,17,16,time_weighted_mean_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,2.40725161085,1.62816907439,0.230257878684,0.95,1.9445310797,2.86997214201,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,34,,18,17,16,cutoff_backlog,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,4.86,4.57593527855,0.647134973147,0.95,3.55953358288,6.16046641712,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,34,,18,17,16,cohort_clear_time_after_cutoff_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,6.58660958836,4.42488847839,0.625773729813,0.95,5.32907019688,7.84414897984,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,34,,18,17,16,security_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,34,,18,17,16,immigration_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,5.80763889978,2.65106351611,0.374916997919,0.95,5.05421498478,6.56106281478,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,33,,21,20,19,total_queue_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,1.18682979326,1.17788728394,0.16657841719,0.95,0.852077931035,1.52158165548,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,33,,21,20,19,total_queue_wait_mean_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.63464182094,0.620625347394,0.0877696783438,0.95,0.45826204877,0.81102159311,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,33,,21,20,19,peak_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.92,1.52315462117,0.215406592285,0.95,0.487124246229,1.35287575377,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,33,,21,20,19,time_weighted_mean_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0.740886153008,0.743793881278,0.105188339451,0.95,0.529502270812,0.952270035204,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,33,,21,20,19,cutoff_backlog,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,1.18,2.15416066329,0.304644322556,0.95,0.56779431326,1.79220568674,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,33,,21,20,19,cohort_clear_time_after_cutoff_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,1.17841945924,1.74219966327,0.246384239216,0.95,0.683291793293,1.67354712519,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,33,,21,20,19,security_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,33,,21,20,19,immigration_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,1.00462893288,1.22337363583,0.173011158764,0.95,0.656949992482,1.35230787328,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,33,,20,19,18,total_queue_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,2.85063479948,2.23806438413,0.31651010055,0.95,2.21458393911,3.48668565985,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,33,,20,19,18,total_queue_wait_mean_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,1.57464883204,1.28601845113,0.181870473505,0.95,1.20916643212,1.94013123196,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,33,,20,19,18,peak_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,3.28,3.52275402468,0.49819265186,0.95,2.2788443835,4.2811556165,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,33,,20,19,18,time_weighted_mean_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,1.74253642896,1.48404858159,0.20987616313,0.95,1.32077448867,2.16429836925,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,33,,20,19,18,cutoff_backlog,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,3.74,4.34158816047,0.613993285877,0.95,2.50613429694,4.97386570306,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,33,,20,19,18,cohort_clear_time_after_cutoff_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,3.6407665206,3.91418458546,0.553549292639,0.95,2.52836756958,4.75316547162,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,33,,20,19,18,security_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,33,,20,19,18,immigration_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,3.15144231594,2.55271977705,0.361009092964,0.95,2.42596738234,3.87691724954,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,33,,19,18,17,total_queue_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,4.18222228494,2.64118042614,0.373519317933,0.95,3.43160711303,4.93283745685,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,33,,19,18,17,total_queue_wait_mean_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,2.45251841404,1.37076967039,0.193856105876,0.95,2.06294998411,2.84208684397,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,33,,19,18,17,peak_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,6.26,4.17382514326,0.590268012458,0.95,5.0738120189,7.4461879811,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,33,,19,18,17,time_weighted_mean_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,2.39408727952,1.48477249485,0.209978539925,0.95,1.97211960536,2.81605495368,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,33,,19,18,17,cutoff_backlog,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,6.48,4.78193880926,0.676268271849,0.95,5.12098802724,7.83901197276,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,33,,19,18,17,cohort_clear_time_after_cutoff_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,5.02620072516,4.5274962087,0.640284654193,0.95,3.73950053938,6.31290091094,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,33,,19,18,17,security_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,33,,19,18,17,immigration_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,4.31927941198,2.41479409473,0.341503455911,0.95,3.63300252359,5.00555630037,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,33,,18,17,16,total_queue_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,6.01669685356,2.73371327944,0.386605439543,0.95,5.23978413572,6.7936095714,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,33,,18,17,16,total_queue_wait_mean_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,2.95144445092,1.44065795728,0.203739802193,0.95,2.54201398962,3.36087491222,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,33,,18,17,16,peak_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,6.52,4.66528648201,0.659771141521,0.95,5.19414025183,7.84585974817,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,33,,18,17,16,time_weighted_mean_total_waiting_queue,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,2.41776475222,1.62883823998,0.230352512989,0.95,1.95485404631,2.88067545814,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,33,,18,17,16,cutoff_backlog,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,4.84,4.590851595,0.64924445885,0.95,3.53529441265,6.14470558735,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,33,,18,17,16,cohort_clear_time_after_cutoff_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,6.60002788422,4.41678216421,0.624627323867,0.95,5.34479228174,7.8552634867,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,IMMIGRATION,33,,18,17,16,security_wait_p95_seconds,LOWER_MINUS_2_MIDDLE_PLUS_HIGHER,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
