schema_version,config_id,config_sha256,model_version,scenario_id,input_sample_id,replication_id,arrival_cutoff_seconds,drain_end_seconds,arrivals,completed_at_cutoff,security_queue_at_cutoff,security_in_service_at_cutoff,immigration_queue_at_cutoff,immigration_in_service_at_cutoff,wip_at_cutoff,completed_after_drain,rejected_or_dropped_count,technology_count,additional_check_count,security_wait_mean_seconds,security_wait_p95_seconds,immigration_wait_mean_seconds,immigration_wait_p95_seconds,total_queue_wait_mean_seconds,total_queue_wait_p95_seconds,total_queue_wait_exceed_600_rate,total_queue_wait_exceed_900_rate,total_queue_wait_exceed_1200_rate,system_time_mean_seconds,system_time_p95_seconds,security_utilization,immigration_utilization,cutoff_backlog,cutoff_backlog_fraction,cohort_clear_time_after_cutoff_seconds,conservation_pass,run_status,analysis_window_start_seconds,analysis_window_end_seconds,peak_window_end_seconds,security_positive_wait_count,immigration_positive_wait_count,peak_security_waiting_queue,peak_immigration_waiting_queue,peak_total_waiting_queue,security_queue_person_seconds,immigration_queue_person_seconds,total_queue_person_seconds,time_weighted_mean_security_waiting_queue,time_weighted_mean_immigration_waiting_queue,time_weighted_mean_total_waiting_queue
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SECURITY_MINUS_4,1f8092810bbef01772ff3ebb85a2552e0d06505aad1d15e7efe3bd284da3ac20,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SECURITY_MINUS_4,LOCAL_WINDOW_HPP_EXACT95_LOW,2,300.000000000,332.283944051,299,263,0,20,0,16,36,299,0,0,0,0.000000000,0.000000000,0.000900810,0.000000000,0.000900810,0.000000000,0.000000000,0.000000000,0.000000000,34.819082628,34.818181818,0.613522381,0.557039368,36,0.120401338,32.283944051,true,COMPLETE,0,300,319.283944051,0,1,0,1,1,0,0.269342283,0.269342283,0,0.00089780761,0.00089780761
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SECURITY_MINUS_4,1f8092810bbef01772ff3ebb85a2552e0d06505aad1d15e7efe3bd284da3ac20,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SECURITY_MINUS_4,LOCAL_WINDOW_HPP_EXACT95_LOW,3,300.000000000,334.763588245,285,251,0,27,0,7,34,285,0,0,0,0.092502579,0.280385684,0.081086074,0.093638040,0.173588654,1.381488183,0.000000000,0.000000000,0.000000000,34.991770472,36.199670001,0.580463911,0.527024377,34,0.119298246,34.763588245,true,COMPLETE,0,300,321.763588245,16,15,6,6,6,26.363235022,22.968758284,49.331993306,0.0878774500733,0.0765625276133,0.164439977687
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SECURITY_MINUS_4,1f8092810bbef01772ff3ebb85a2552e0d06505aad1d15e7efe3bd284da3ac20,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SECURITY_MINUS_4,LOCAL_WINDOW_HPP_EXACT95_LOW,4,300.000000000,334.214032222,293,254,0,27,0,12,39,293,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,34.818181818,34.818181818,0.597738898,0.542708968,39,0.133105802,34.214032222,true,COMPLETE,0,300,321.214032222,0,0,0,0,0,0,0,0,0,0,0
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SECURITY_MINUS_4,1f8092810bbef01772ff3ebb85a2552e0d06505aad1d15e7efe3bd284da3ac20,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SECURITY_MINUS_4,LOCAL_WINDOW_HPP_EXACT95_LOW,5,300.000000000,333.398993631,289,254,0,23,0,12,35,289,0,0,0,0.000000000,0.000000000,0.003926900,0.000000000,0.003926900,0.000000000,0.000000000,0.000000000,0.000000000,34.822108718,34.818181818,0.591019944,0.536608584,35,0.121107266,33.398993631,true,COMPLETE,0,300,320.398993631,0,3,0,1,1,0,1.134874169,1.134874169,0,0.00378291389667,0.00378291389667
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SECURITY_MINUS_4,1f8092810bbef01772ff3ebb85a2552e0d06505aad1d15e7efe3bd284da3ac20,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SECURITY_MINUS_4,LOCAL_WINDOW_HPP_EXACT95_LOW,6,300.000000000,334.503790859,310,286,0,15,0,9,24,310,0,0,0,0.000000000,0.000000000,0.001133148,0.000000000,0.001133148,0.000000000,0.000000000,0.000000000,0.000000000,34.819314966,34.818181818,0.631872170,0.573699812,24,0.077419355,34.503790859,true,COMPLETE,0,300,321.503790859,0,1,0,1,1,0,0.351275772,0.351275772,0,0.00117091924,0.00117091924
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SECURITY_MINUS_4,1f8092810bbef01772ff3ebb85a2552e0d06505aad1d15e7efe3bd284da3ac20,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SECURITY_MINUS_4,LOCAL_WINDOW_HPP_EXACT95_LOW,7,300.000000000,334.009467665,254,220,0,19,0,15,34,254,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,34.818181818,34.818181818,0.518493740,0.470759396,34,0.133858268,34.009467665,true,COMPLETE,0,300,321.009467665,0,0,0,0,0,0,0,0,0,0,0
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SECURITY_MINUS_4,1f8092810bbef01772ff3ebb85a2552e0d06505aad1d15e7efe3bd284da3ac20,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SECURITY_MINUS_4,LOCAL_WINDOW_HPP_EXACT95_LOW,8,300.000000000,334.204293046,279,242,0,26,0,11,37,279,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,34.818181818,34.818181818,0.569194582,0.516792541,37,0.132616487,34.204293046,true,COMPLETE,0,300,321.204293046,0,0,0,0,0,0,0,0,0,0,0
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SECURITY_MINUS_4,1f8092810bbef01772ff3ebb85a2552e0d06505aad1d15e7efe3bd284da3ac20,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SECURITY_MINUS_4,LOCAL_WINDOW_HPP_EXACT95_LOW,9,300.000000000,334.651209542,271,235,0,22,0,14,36,271,0,0,0,0.000000000,0.000000000,0.007156757,0.000000000,0.007156757,0.000000000,0.000000000,0.000000000,0.000000000,34.825338575,34.818181818,0.552135244,0.501303745,36,0.132841328,34.651209542,true,COMPLETE,0,300,321.651209542,0,5,0,2,2,0,1.939481021,1.939481021,0,0.00646493673667,0.00646493673667
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SECURITY_MINUS_4,1f8092810bbef01772ff3ebb85a2552e0d06505aad1d15e7efe3bd284da3ac20,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SECURITY_MINUS_4,LOCAL_WINDOW_HPP_EXACT95_LOW,10,300.000000000,333.986965101,321,285,0,22,0,14,36,321,0,0,0,0.007514183,0.000000000,0.015491777,0.000000000,0.023005960,0.000000000,0.000000000,0.000000000,0.000000000,34.841187778,34.818181818,0.655305923,0.594976171,36,0.112149533,33.986965101,true,COMPLETE,0,300,320.986965101,6,12,1,2,2,2.412052584,4.972860493,7.384913077,0.00804017528,0.0165762016433,0.0246163769233
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SECURITY_MINUS_4,1f8092810bbef01772ff3ebb85a2552e0d06505aad1d15e7efe3bd284da3ac20,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SECURITY_MINUS_4,LOCAL_WINDOW_HPP_EXACT95_LOW,11,300.000000000,334.383425690,276,248,0,19,0,9,28,276,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,34.818181818,34.818181818,0.562772565,0.510961757,28,0.101449275,34.383425690,true,COMPLETE,0,300,321.38342569,0,0,0,0,0,0,0,0,0,0,0
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SECURITY_MINUS_4,1f8092810bbef01772ff3ebb85a2552e0d06505aad1d15e7efe3bd284da3ac20,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SECURITY_MINUS_4,LOCAL_WINDOW_HPP_EXACT95_LOW,12,300.000000000,334.957549603,299,251,1,32,0,15,48,299,0,0,0,0.043049137,0.136917047,0.017435631,0.000000000,0.060484768,0.357245002,0.000000000,0.000000000,0.000000000,34.878666586,35.175426820,0.608625292,0.552593122,48,0.160535117,34.957549603,true,COMPLETE,0,300,321.957549603,15,11,3,2,3,12.732324204,0.763535722,13.495859926,0.04244108068,0.00254511907333,0.0449861997533
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SECURITY_MINUS_4,1f8092810bbef01772ff3ebb85a2552e0d06505aad1d15e7efe3bd284da3ac20,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SECURITY_MINUS_4,LOCAL_WINDOW_HPP_EXACT95_LOW,13,300.000000000,334.664495631,286,256,0,19,0,11,30,286,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,34.818181818,34.818181818,0.582673103,0.529030182,30,0.104895105,34.664495631,true,COMPLETE,0,300,321.664495631,0,0,0,0,0,0,0,0,0,0,0
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SECURITY_MINUS_4,1f8092810bbef01772ff3ebb85a2552e0d06505aad1d15e7efe3bd284da3ac20,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SECURITY_MINUS_4,LOCAL_WINDOW_HPP_EXACT95_LOW,14,300.000000000,334.504039286,264,224,0,27,0,13,40,264,0,0,0,0.000000000,0.000000000,0.006418947,0.000000000,0.006418947,0.000000000,0.000000000,0.000000000,0.000000000,34.824600765,34.818181818,0.538110094,0.488569800,40,0.151515152,34.504039286,true,COMPLETE,0,300,321.504039286,0,3,0,1,1,0,1.694601983,1.694601983,0,0.00564867327667,0.00564867327667
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SECURITY_MINUS_4,1f8092810bbef01772ff3ebb85a2552e0d06505aad1d15e7efe3bd284da3ac20,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SECURITY_MINUS_4,LOCAL_WINDOW_HPP_EXACT95_LOW,15,300.000000000,334.767924815,296,263,0,21,0,12,33,296,0,0,0,0.000349613,0.000000000,0.001106328,0.000000000,0.001455942,0.000000000,0.000000000,0.000000000,0.000000000,34.819637760,34.818181818,0.602859972,0.547358578,33,0.111486486,34.767924815,true,COMPLETE,0,300,321.767924815,1,1,1,1,1,0.103485518,0.327473233,0.430958751,0.000344951726667,0.00109157744333,0.00143652917
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SECURITY_MINUS_4,1f8092810bbef01772ff3ebb85a2552e0d06505aad1d15e7efe3bd284da3ac20,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SECURITY_MINUS_4,LOCAL_WINDOW_HPP_EXACT95_LOW,16,300.000000000,334.431918804,278,244,0,26,0,8,34,278,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,34.818181818,34.818181818,0.566768433,0.514589752,34,0.122302158,34.431918804,true,COMPLETE,0,300,321.431918804,0,0,0,0,0,0,0,0,0,0,0
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SECURITY_MINUS_4,1f8092810bbef01772ff3ebb85a2552e0d06505aad1d15e7efe3bd284da3ac20,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SECURITY_MINUS_4,LOCAL_WINDOW_HPP_EXACT95_LOW,17,300.000000000,334.762375366,310,271,0,28,0,11,39,310,0,0,0,0.278137775,2.330929699,0.006047874,0.000000000,0.284185648,2.330929699,0.000000000,0.000000000,0.000000000,35.102367466,37.149111517,0.631384086,0.573256662,39,0.125806452,34.762375366,true,COMPLETE,0,300,321.762375366,46,7,7,2,7,86.222710108,1.874840894,88.097551002,0.287409033693,0.00624946964667,0.29365850334
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SECURITY_MINUS_4,1f8092810bbef01772ff3ebb85a2552e0d06505aad1d15e7efe3bd284da3ac20,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SECURITY_MINUS_4,LOCAL_WINDOW_HPP_EXACT95_LOW,18,300.000000000,333.369913239,298,259,0,20,0,19,39,298,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,34.818181818,34.818181818,0.609478571,0.553367845,39,0.130872483,33.369913239,true,COMPLETE,0,300,320.369913239,0,0,0,0,0,0,0,0,0,0,0
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SECURITY_MINUS_4,1f8092810bbef01772ff3ebb85a2552e0d06505aad1d15e7efe3bd284da3ac20,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SECURITY_MINUS_4,LOCAL_WINDOW_HPP_EXACT95_LOW,19,300.000000000,334.345704763,272,241,0,25,0,6,31,272,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,34.818181818,34.818181818,0.554679013,0.503613326,31,0.113970588,34.345704763,true,COMPLETE,0,300,321.345704763,0,0,0,0,0,0,0,0,0,0,0
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SECURITY_MINUS_4,1f8092810bbef01772ff3ebb85a2552e0d06505aad1d15e7efe3bd284da3ac20,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SECURITY_MINUS_4,LOCAL_WINDOW_HPP_EXACT95_LOW,20,300.000000000,333.059981036,280,252,0,16,0,12,28,280,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,34.818181818,34.818181818,0.573197327,0.520426780,28,0.100000000,33.059981036,true,COMPLETE,0,300,320.059981036,0,0,0,0,0,0,0,0,0,0,0
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SECURITY_MINUS_4,1f8092810bbef01772ff3ebb85a2552e0d06505aad1d15e7efe3bd284da3ac20,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SECURITY_MINUS_4,LOCAL_WINDOW_HPP_EXACT95_LOW,21,300.000000000,334.383882730,272,248,0,14,0,10,24,272,0,0,0,0.001035358,0.000000000,0.004148657,0.000000000,0.005184015,0.000000000,0.000000000,0.000000000,0.000000000,34.823365833,34.818181818,0.554615683,0.503555826,24,0.088235294,34.383882730,true,COMPLETE,0,300,321.38388273,1,3,1,1,1,0.281617457,1.128434687,1.410052144,0.000938724856667,0.00376144895667,0.00470017381333
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SECURITY_MINUS_4,1f8092810bbef01772ff3ebb85a2552e0d06505aad1d15e7efe3bd284da3ac20,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SECURITY_MINUS_4,LOCAL_WINDOW_HPP_EXACT95_LOW,22,300.000000000,335.603625809,312,265,2,32,0,13,47,312,0,0,0,0.069807531,0.060181313,0.052788858,0.032467850,0.122596389,1.213811307,0.000000000,0.000000000,0.000000000,34.940778207,36.031993125,0.633864644,0.575508851,47,0.150641026,35.603625809,true,COMPLETE,0,300,322.603625809,17,16,4,4,4,20.729550347,8.183375021,28.912925368,0.0690985011567,0.0272779167367,0.0963764178933
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SECURITY_MINUS_4,1f8092810bbef01772ff3ebb85a2552e0d06505aad1d15e7efe3bd284da3ac20,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SECURITY_MINUS_4,LOCAL_WINDOW_HPP_EXACT95_LOW,23,300.000000000,333.884950245,296,268,0,19,0,9,28,296,0,0,0,0.000000000,0.000000000,0.001057158,0.000000000,0.001057158,0.000000000,0.000000000,0.000000000,0.000000000,34.819238976,34.818181818,0.604454264,0.548806094,28,0.094594595,33.884950245,true,COMPLETE,0,300,320.884950245,0,2,0,1,1,0,0.312918683,0.312918683,0,0.00104306227667,0.00104306227667
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SECURITY_MINUS_4,1f8092810bbef01772ff3ebb85a2552e0d06505aad1d15e7efe3bd284da3ac20,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SECURITY_MINUS_4,LOCAL_WINDOW_HPP_EXACT95_LOW,24,300.000000000,334.544159448,299,253,0,30,0,16,46,299,0,0,0,0.000649808,0.000000000,0.000000000,0.000000000,0.000649808,0.000000000,0.000000000,0.000000000,0.000000000,34.818831626,34.818181818,0.609377359,0.553275951,46,0.153846154,34.544159448,true,COMPLETE,0,300,321.544159448,1,0,1,0,1,0.194292596,0,0.194292596,0.000647641986667,0,0.000647641986667
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SECURITY_MINUS_4,1f8092810bbef01772ff3ebb85a2552e0d06505aad1d15e7efe3bd284da3ac20,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SECURITY_MINUS_4,LOCAL_WINDOW_HPP_EXACT95_LOW,25,300.000000000,333.803665910,291,256,0,24,0,11,35,291,0,0,0,0.005200446,0.000000000,0.000000000,0.000000000,0.005200446,0.000000000,0.000000000,0.000000000,0.000000000,34.823382264,34.818181818,0.594388592,0.539667102,35,0.120274914,33.803665910,true,COMPLETE,0,300,320.80366591,2,0,2,0,2,1.51332991,0,1.51332991,0.00504443303333,0,0.00504443303333
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SECURITY_MINUS_4,1f8092810bbef01772ff3ebb85a2552e0d06505aad1d15e7efe3bd284da3ac20,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SECURITY_MINUS_4,LOCAL_WINDOW_HPP_EXACT95_LOW,26,300.000000000,334.692628558,273,240,0,20,0,13,33,273,0,0,0,0.000000000,0.000000000,0.002945248,0.000000000,0.002945248,0.000000000,0.000000000,0.000000000,0.000000000,34.821127066,34.818181818,0.556141211,0.504940909,33,0.120879121,34.692628558,true,COMPLETE,0,300,321.692628558,0,1,0,1,1,0,0.804052721,0.804052721,0,0.00268017573667,0.00268017573667
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SECURITY_MINUS_4,1f8092810bbef01772ff3ebb85a2552e0d06505aad1d15e7efe3bd284da3ac20,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SECURITY_MINUS_4,LOCAL_WINDOW_HPP_EXACT95_LOW,27,300.000000000,332.497741530,272,244,0,18,0,10,28,272,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,34.818181818,34.818181818,0.557761820,0.506412319,28,0.102941176,32.497741530,true,COMPLETE,0,300,319.49774153,0,0,0,0,0,0,0,0,0,0,0
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SECURITY_MINUS_4,1f8092810bbef01772ff3ebb85a2552e0d06505aad1d15e7efe3bd284da3ac20,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SECURITY_MINUS_4,LOCAL_WINDOW_HPP_EXACT95_LOW,28,300.000000000,334.557393197,258,233,0,16,0,9,25,258,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,34.818181818,34.818181818,0.525796454,0.477389796,25,0.096899225,34.557393197,true,COMPLETE,0,300,321.557393197,0,0,0,0,0,0,0,0,0,0,0
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SECURITY_MINUS_4,1f8092810bbef01772ff3ebb85a2552e0d06505aad1d15e7efe3bd284da3ac20,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SECURITY_MINUS_4,LOCAL_WINDOW_HPP_EXACT95_LOW,29,300.000000000,334.055309304,300,264,0,20,0,16,36,300,0,0,0,0.158204312,1.105131595,0.015461393,0.000000000,0.173665705,1.229279658,0.000000000,0.000000000,0.000000000,34.991847523,36.047461476,0.612310144,0.555938734,36,0.120000000,34.055309304,true,COMPLETE,0,300,321.055309304,20,8,5,3,5,47.461293569,4.638417984,52.099711553,0.158204311897,0.01546139328,0.173665705177
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SECURITY_MINUS_4,1f8092810bbef01772ff3ebb85a2552e0d06505aad1d15e7efe3bd284da3ac20,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SECURITY_MINUS_4,LOCAL_WINDOW_HPP_EXACT95_LOW,30,300.000000000,333.547081962,267,232,0,27,0,8,35,267,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,34.818181818,34.818181818,0.545786380,0.495539380,35,0.131086142,33.547081962,true,COMPLETE,0,300,320.547081962,0,0,0,0,0,0,0,0,0,0,0
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SECURITY_MINUS_4,1f8092810bbef01772ff3ebb85a2552e0d06505aad1d15e7efe3bd284da3ac20,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SECURITY_MINUS_4,LOCAL_WINDOW_HPP_EXACT95_LOW,31,300.000000000,332.500307393,296,270,0,17,0,9,26,296,0,0,0,0.000000000,0.000000000,0.000006871,0.000000000,0.000006871,0.000000000,0.000000000,0.000000000,0.000000000,34.818188689,34.818181818,0.606971414,0.551091506,26,0.087837838,32.500307393,true,COMPLETE,0,300,319.500307393,0,1,0,1,1,0,0.002033934,0.002033934,0,6.77977999999e-06,6.77977999999e-06
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SECURITY_MINUS_4,1f8092810bbef01772ff3ebb85a2552e0d06505aad1d15e7efe3bd284da3ac20,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SECURITY_MINUS_4,LOCAL_WINDOW_HPP_EXACT95_LOW,32,300.000000000,333.258766840,288,245,0,29,0,14,43,288,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,34.818181818,34.818181818,0.589222718,0.534976817,43,0.149305556,33.258766840,true,COMPLETE,0,300,320.25876684,0,0,0,0,0,0,0,0,0,0,0
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SECURITY_MINUS_4,1f8092810bbef01772ff3ebb85a2552e0d06505aad1d15e7efe3bd284da3ac20,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SECURITY_MINUS_4,LOCAL_WINDOW_HPP_EXACT95_LOW,33,300.000000000,333.353517328,263,238,0,17,0,8,25,263,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,34.818181818,34.818181818,0.537921973,0.488398998,25,0.095057034,33.353517328,true,COMPLETE,0,300,320.353517328,0,0,0,0,0,0,0,0,0,0,0
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SECURITY_MINUS_4,1f8092810bbef01772ff3ebb85a2552e0d06505aad1d15e7efe3bd284da3ac20,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SECURITY_MINUS_4,LOCAL_WINDOW_HPP_EXACT95_LOW,34,300.000000000,333.918653247,282,249,0,15,0,18,33,282,0,0,0,0.000000000,0.000000000,0.001002814,0.000000000,0.001002814,0.000000000,0.000000000,0.000000000,0.000000000,34.819184632,34.818181818,0.575807088,0.522796277,33,0.117021277,33.918653247,true,COMPLETE,0,300,320.918653247,0,2,0,1,1,0,0.282793602,0.282793602,0,0.00094264534,0.00094264534
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SECURITY_MINUS_4,1f8092810bbef01772ff3ebb85a2552e0d06505aad1d15e7efe3bd284da3ac20,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SECURITY_MINUS_4,LOCAL_WINDOW_HPP_EXACT95_LOW,35,300.000000000,334.031797309,280,251,0,18,0,11,29,280,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,34.818181818,34.818181818,0.571529694,0.518912675,29,0.103571429,34.031797309,true,COMPLETE,0,300,321.031797309,0,0,0,0,0,0,0,0,0,0,0
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SECURITY_MINUS_4,1f8092810bbef01772ff3ebb85a2552e0d06505aad1d15e7efe3bd284da3ac20,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SECURITY_MINUS_4,LOCAL_WINDOW_HPP_EXACT95_LOW,36,300.000000000,334.046219248,272,235,0,21,0,16,37,272,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,34.818181818,34.818181818,0.555176304,0.504064835,37,0.136029412,34.046219248,true,COMPLETE,0,300,321.046219248,0,0,0,0,0,0,0,0,0,0,0
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SECURITY_MINUS_4,1f8092810bbef01772ff3ebb85a2552e0d06505aad1d15e7efe3bd284da3ac20,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SECURITY_MINUS_4,LOCAL_WINDOW_HPP_EXACT95_LOW,37,300.000000000,334.078766339,266,237,0,16,0,13,29,266,0,0,0,0.000000000,0.000000000,0.001079612,0.000000000,0.001079612,0.000000000,0.000000000,0.000000000,0.000000000,34.819261430,34.818181818,0.542876874,0.492897733,29,0.109022556,34.078766339,true,COMPLETE,0,300,321.078766339,0,3,0,1,1,0,0.287176841,0.287176841,0,0.000957256136666,0.000957256136666
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SECURITY_MINUS_4,1f8092810bbef01772ff3ebb85a2552e0d06505aad1d15e7efe3bd284da3ac20,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SECURITY_MINUS_4,LOCAL_WINDOW_HPP_EXACT95_LOW,38,300.000000000,333.973818889,341,302,0,23,0,16,39,341,0,0,0,0.009868494,0.000000000,0.003614980,0.000000000,0.013483474,0.000000000,0.000000000,0.000000000,0.000000000,34.831665292,34.818181818,0.696162354,0.632071217,39,0.114369501,33.973818889,true,COMPLETE,0,300,320.973818889,9,4,2,2,2,3.365156573,1.232708162,4.597864735,0.0112171885767,0.00410902720667,0.0153262157833
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SECURITY_MINUS_4,1f8092810bbef01772ff3ebb85a2552e0d06505aad1d15e7efe3bd284da3ac20,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SECURITY_MINUS_4,LOCAL_WINDOW_HPP_EXACT95_LOW,39,300.000000000,333.227369168,256,218,0,24,0,14,38,256,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,34.818181818,34.818181818,0.523802877,0.475579755,38,0.148437500,33.227369168,true,COMPLETE,0,300,320.227369168,0,0,0,0,0,0,0,0,0,0,0
